0.0065,-0.0243,0.0072,-0.0002,0.0003,-0.0001
0.0117,0.0048,0.0196,0.0008,-0.0001,-0.0006
0.0730,0.1209,0.0297,0.0082,-0.0071,0.0002
-0.0628,0.0904,-0.0370,0.0017,-0.0007,0.0015
0.0315,0.1099,-0.0277,0.0046,-0.0018,-0.0005
-0.0589,-0.0137,0.0020,-0.0049,0.0021,0.0010
0.0573,0.0460,0.0131,0.0006,-0.0030,-0.0005
-0.0287,0.0663,0.0233,0.0000,0.0019,-0.0001
-0.0001,0.0921,0.0194,0.0010,-0.0002,-0.0003
-0.3016,-1.2695,-0.3552,-0.0247,0.0054,0.0016
-0.2750,-1.2739,-0.3429,-0.0247,0.0040,0.0009
-0.3154,-1.2745,-0.3519,-0.0256,0.0062,0.0018
-0.3065,-1.2667,-0.3644,-0.0244,0.0053,0.0016
-0.3102,-1.2843,-0.3510,-0.0254,0.0061,0.0016
-0.3122,-1.2457,-0.3792,-0.0239,0.0054,0.0024
-0.2841,-1.2318,-0.3467,-0.0235,0.0055,0.0010
-0.2871,-1.2374,-0.3575,-0.0239,0.0048,0.0011
-0.2810,-1.2498,-0.3293,-0.0243,0.0050,0.0015
-0.2868,-1.2312,-0.3386,-0.0238,0.0051,0.0014
-0.2911,-1.2243,-0.3546,-0.0240,0.0053,0.0017
-0.2961,-1.2444,-0.3580,-0.0237,0.0051,0.0014
-0.2888,-1.2527,-0.3466,-0.0229,0.0057,0.0020
-0.2887,-1.2603,-0.3462,-0.0237,0.0048,0.0011
-0.3165,-1.2467,-0.3394,-0.0243,0.0052,0.0017
-0.2989,-1.2466,-0.3577,-0.0239,0.0050,0.0013
-0.3020,-1.2474,-0.3440,-0.0247,0.0047,0.0010
-0.3098,-1.2319,-0.3359,-0.0239,0.0051,0.0016
-0.3102,-1.2436,-0.3386,-0.0239,0.0051,0.0019
-0.2790,-1.2406,-0.3199,-0.0239,0.0050,0.0019
-0.2949,-1.2738,-0.3582,-0.0247,0.0046,0.0019
-0.2921,-1.2647,-0.3384,-0.0249,0.0038,0.0012
-0.3060,-1.2359,-0.3296,-0.0238,0.0044,0.0021
-0.2999,-1.2425,-0.3393,-0.0243,0.0051,0.0018
-0.3087,-1.2494,-0.3468,-0.0237,0.0046,0.0018
-0.2949,-1.2481,-0.3380,-0.0229,0.0059,0.0019
-0.2986,-1.2586,-0.3353,-0.0248,0.0064,0.0021
-0.3197,-1.2429,-0.3277,-0.0243,0.0056,0.0022
-0.3079,-1.2393,-0.3455,-0.0239,0.0053,0.0014
-0.3281,-1.2445,-0.3292,-0.0240,0.0052,0.0019
-0.2945,-1.2452,-0.3489,-0.0245,0.0051,0.0015
-0.3109,-1.2461,-0.3427,-0.0236,0.0050,0.0021
-0.3146,-1.2530,-0.3566,-0.0239,0.0057,0.0018
-0.3129,-1.2520,-0.3355,-0.0241,0.0053,0.0018
-0.3159,-1.2507,-0.3195,-0.0244,0.0053,0.0016
-0.3054,-1.2410,-0.3237,-0.0241,0.0051,0.0012
-0.3209,-1.2400,-0.3266,-0.0239,0.0044,0.0020
-0.3197,-1.2463,-0.3147,-0.0239,0.0047,0.0020
-0.3225,-1.2306,-0.3545,-0.0239,0.0047,0.0011
-0.2859,-1.2546,-0.3402,-0.0236,0.0054,0.0018
-0.3064,-1.2551,-0.3607,-0.0237,0.0056,0.0017
-0.2966,-1.2464,-0.3363,-0.0248,0.0050,0.0015
-0.3094,-1.2205,-0.3270,-0.0236,0.0048,0.0013
-0.3015,-1.2765,-0.3386,-0.0247,0.0046,0.0014
-0.2960,-1.2388,-0.3277,-0.0243,0.0044,0.0011
-0.3016,-1.2217,-0.3456,-0.0243,0.0047,0.0012
-0.2909,-1.2475,-0.3295,-0.0235,0.0054,0.0017
-0.3012,-1.2364,-0.3390,-0.0236,0.0056,0.0021
-0.3090,-1.2481,-0.3482,-0.0237,0.0050,0.0016
-0.3093,-1.2579,-0.3390,-0.0227,0.0054,0.0015
-0.3031,-1.2547,-0.3224,-0.0241,0.0053,0.0018
-0.3117,-1.2411,-0.3250,-0.0242,0.0050,0.0017
-0.3177,-1.2631,-0.3319,-0.0240,0.0053,0.0015
-0.3093,-1.2391,-0.3256,-0.0231,0.0050,0.0015
-0.3222,-1.2368,-0.3101,-0.0238,0.0053,0.0021
-0.2862,-1.2436,-0.3285,-0.0232,0.0058,0.0013
-0.3187,-1.2585,-0.3433,-0.0241,0.0052,0.0017
-0.2981,-1.2456,-0.3398,-0.0242,0.0046,0.0019
-0.3144,-1.2503,-0.3338,-0.0235,0.0043,0.0016
-0.2981,-1.2514,-0.3373,-0.0248,0.0049,0.0014
-0.3144,-1.2434,-0.3416,-0.0255,0.0053,0.0015
-0.2989,-1.2543,-0.3349,-0.0242,0.0042,0.0014
-0.3071,-1.2333,-0.3342,-0.0250,0.0043,0.0013
-0.2927,-1.2488,-0.3574,-0.0237,0.0043,0.0018
-0.3342,-1.2344,-0.3412,-0.0235,0.0049,0.0020
-0.3016,-1.2467,-0.3261,-0.0235,0.0051,0.0014
-0.2999,-1.2533,-0.3556,-0.0238,0.0048,0.0013
-0.3096,-1.2428,-0.3465,-0.0240,0.0060,0.0013
-0.3231,-1.2499,-0.3544,-0.0248,0.0061,0.0015
-0.3020,-1.2460,-0.3215,-0.0232,0.0053,0.0018
-0.2967,-1.2482,-0.3633,-0.0244,0.0055,0.0015
-0.3175,-1.2382,-0.3535,-0.0233,0.0049,0.0018
-0.2935,-1.2454,-0.3378,-0.0240,0.0045,0.0012
-0.3220,-1.2622,-0.3322,-0.0247,0.0054,0.0013
-0.3019,-1.2317,-0.3428,-0.0234,0.0059,0.0016
-0.2956,-1.2491,-0.3553,-0.0230,0.0056,0.0015
-0.3216,-1.2511,-0.3263,-0.0236,0.0061,0.0018
-0.3121,-1.2453,-0.3434,-0.0236,0.0058,0.0017
-0.2960,-1.2427,-0.3152,-0.0242,0.0052,0.0020
-0.3066,-1.2464,-0.3363,-0.0244,0.0051,0.0018
-0.3252,-1.2329,-0.3473,-0.0246,0.0053,0.0015
-0.3160,-1.2435,-0.3347,-0.0244,0.0057,0.0010
-0.3065,-1.2580,-0.3122,-0.0236,0.0049,0.0018
-0.3047,-1.2513,-0.3536,-0.0241,0.0053,0.0022
-0.3075,-1.2484,-0.3541,-0.0237,0.0061,0.0019
-0.2936,-1.2475,-0.3350,-0.0241,0.0041,0.0014
-0.3117,-1.2371,-0.3411,-0.0244,0.0054,0.0018
-0.3044,-1.2377,-0.3608,-0.0233,0.0054,0.0016
-0.3235,-1.2473,-0.3477,-0.0242,0.0057,0.0018
-0.2944,-1.2491,-0.3313,-0.0238,0.0049,0.0015
-0.3151,-1.2549,-0.3499,-0.0239,0.0053,0.0018
-0.3141,-1.2358,-0.3337,-0.0235,0.0054,0.0014
-0.3104,-1.2420,-0.3417,-0.0237,0.0051,0.0015
-0.3023,-1.2478,-0.3322,-0.0253,0.0058,0.0015
-0.3119,-1.2479,-0.3308,-0.0235,0.0053,0.0012
-0.3148,-1.2572,-0.3480,-0.0245,0.0061,0.0020
-0.3146,-1.2555,-0.3257,-0.0246,0.0053,0.0020
-0.3044,-1.2363,-0.3553,-0.0236,0.0051,0.0012
-0.3052,-1.2521,-0.3334,-0.0239,0.0059,0.0019
-0.3099,-1.2527,-0.3320,-0.0244,0.0059,0.0018
-0.2975,-1.2411,-0.3327,-0.0239,0.0051,0.0010
-0.3185,-1.2428,-0.3516,-0.0244,0.0063,0.0020
-0.2890,-1.2501,-0.3322,-0.0242,0.0048,0.0019
-0.3177,-1.2407,-0.3210,-0.0249,0.0059,0.0015
-0.2973,-1.2530,-0.3387,-0.0243,0.0053,0.0013
-0.3140,-1.2397,-0.3342,-0.0244,0.0046,0.0017
-0.2999,-1.2556,-0.3412,-0.0248,0.0053,0.0015
-0.3059,-1.2441,-0.3412,-0.0231,0.0045,0.0015
-0.3171,-1.2401,-0.3372,-0.0235,0.0054,0.0016
-0.3014,-1.2597,-0.3265,-0.0234,0.0050,0.0019
-0.3136,-1.2472,-0.3279,-0.0235,0.0044,0.0018
-0.3050,-1.2459,-0.3427,-0.0237,0.0053,0.0022
-0.2943,-1.2429,-0.3400,-0.0238,0.0042,0.0021
-0.3167,-1.2356,-0.3311,-0.0238,0.0054,0.0015
-0.3136,-1.2388,-0.3460,-0.0241,0.0051,0.0017
-0.3035,-1.2500,-0.3480,-0.0236,0.0058,0.0021
-0.2968,-1.2401,-0.3265,-0.0239,0.0057,0.0017
-0.2988,-1.2507,-0.3411,-0.0237,0.0044,0.0015
-0.3080,-1.2331,-0.3262,-0.0234,0.0053,0.0011
-0.2930,-1.2393,-0.3150,-0.0235,0.0041,0.0018
-0.3060,-1.2432,-0.3404,-0.0242,0.0054,0.0022
-0.3037,-1.2523,-0.3284,-0.0235,0.0053,0.0021
-0.2895,-1.2555,-0.3531,-0.0244,0.0056,0.0012
-0.3082,-1.2561,-0.3196,-0.0238,0.0057,0.0015
-0.3062,-1.2348,-0.3285,-0.0238,0.0046,0.0020
-0.3135,-1.2376,-0.3594,-0.0237,0.0057,0.0017
-0.3341,-1.2533,-0.3143,-0.0239,0.0055,0.0015
-0.2963,-1.2392,-0.3210,-0.0240,0.0064,0.0012
-0.2990,-1.2618,-0.3581,-0.0240,0.0054,0.0016
-0.3036,-1.2530,-0.3369,-0.0244,0.0052,0.0014
-0.2943,-1.2604,-0.3282,-0.0242,0.0051,0.0021
-0.3129,-1.2358,-0.3323,-0.0239,0.0065,0.0016
-0.3073,-1.2445,-0.3503,-0.0242,0.0058,0.0018
-0.3064,-1.2385,-0.3423,-0.0238,0.0052,0.0008
-0.3145,-1.2615,-0.3468,-0.0240,0.0061,0.0016
-0.3196,-1.2311,-0.3366,-0.0251,0.0053,0.0014
-0.3064,-1.2535,-0.3382,-0.0240,0.0042,0.0024
-0.3162,-1.2517,-0.3451,-0.0242,0.0052,0.0015
-0.2979,-1.2430,-0.3514,-0.0242,0.0059,0.0009
-0.3109,-1.2317,-0.3198,-0.0228,0.0049,0.0014
-0.3003,-1.2368,-0.3414,-0.0233,0.0052,0.0023
-0.3159,-1.2439,-0.3440,-0.0246,0.0050,0.0018
-0.2920,-1.2514,-0.3364,-0.0238,0.0045,0.0015
-0.3067,-1.2306,-0.3236,-0.0238,0.0047,0.0021
-0.2930,-1.2514,-0.3404,-0.0237,0.0049,0.0017
-0.3207,-1.2485,-0.3384,-0.0242,0.0052,0.0013
-0.3157,-1.2355,-0.3550,-0.0237,0.0049,0.0015
-0.3052,-1.2473,-0.3251,-0.0242,0.0053,0.0017
-0.3032,-1.2614,-0.3308,-0.0248,0.0056,0.0019
-0.2971,-1.2480,-0.3449,-0.0242,0.0052,0.0017
-0.3123,-1.2491,-0.3308,-0.0239,0.0051,0.0020
-0.3107,-1.2389,-0.3333,-0.0238,0.0049,0.0020
-0.3243,-1.2440,-0.3497,-0.0238,0.0048,0.0013
-0.2917,-1.2519,-0.3381,-0.0250,0.0050,0.0017
-0.2957,-1.2438,-0.3349,-0.0241,0.0043,0.0016
-0.3246,-1.2451,-0.3454,-0.0235,0.0059,0.0016
-0.3133,-1.2522,-0.3571,-0.0238,0.0052,0.0012
-0.3094,-1.2374,-0.3386,-0.0246,0.0035,0.0016
-0.3074,-1.2398,-0.3238,-0.0234,0.0056,0.0013
-0.2881,-1.2243,-0.3257,-0.0236,0.0049,0.0018
-0.3035,-1.2385,-0.3474,-0.0239,0.0056,0.0017
-0.3022,-1.2257,-0.3383,-0.0237,0.0047,0.0019
-0.3142,-1.2527,-0.3397,-0.0242,0.0050,0.0016
-0.2947,-1.2490,-0.3297,-0.0235,0.0043,0.0017
-0.3132,-1.2498,-0.3104,-0.0231,0.0063,0.0015
-0.2989,-1.2520,-0.3293,-0.0242,0.0049,0.0016
-0.3144,-1.2497,-0.3549,-0.0243,0.0051,0.0016
-0.3002,-1.2524,-0.3327,-0.0245,0.0052,0.0021
-0.3032,-1.2443,-0.3558,-0.0241,0.0051,0.0021
-0.3250,-1.2389,-0.3333,-0.0231,0.0057,0.0018
-0.2991,-1.2275,-0.3472,-0.0236,0.0047,0.0014
-0.3126,-1.2564,-0.3326,-0.0238,0.0059,0.0018
-0.3035,-1.2284,-0.3261,-0.0245,0.0054,0.0011
-0.2915,-1.2339,-0.3391,-0.0239,0.0046,0.0015
-0.2971,-1.2378,-0.3323,-0.0245,0.0049,0.0014
-0.2965,-1.2531,-0.3635,-0.0242,0.0047,0.0020
-0.2994,-1.2436,-0.3246,-0.0241,0.0050,0.0019
-0.2933,-1.2484,-0.3290,-0.0238,0.0056,0.0020
-0.2863,-1.2430,-0.3225,-0.0235,0.0049,0.0020
-0.3054,-1.2580,-0.3471,-0.0238,0.0052,0.0016
-0.2922,-1.2338,-0.3345,-0.0240,0.0054,0.0014
-0.3140,-1.2392,-0.3381,-0.0234,0.0054,0.0016
-0.3002,-1.2273,-0.3382,-0.0237,0.0057,0.0019
-0.3019,-1.2538,-0.3216,-0.0238,0.0051,0.0017
-0.3057,-1.2547,-0.3526,-0.0241,0.0046,0.0015
-0.3032,-1.2517,-0.3440,-0.0243,0.0055,0.0013
-0.2808,-1.2422,-0.3519,-0.0244,0.0056,0.0026
-0.2981,-1.2327,-0.3456,-0.0244,0.0056,0.0018
-0.3161,-1.2371,-0.3302,-0.0233,0.0043,0.0014
-0.2941,-1.2263,-0.3355,-0.0239,0.0050,0.0014
-0.2984,-1.2388,-0.3384,-0.0244,0.0041,0.0012
-0.3121,-1.2477,-0.3431,-0.0235,0.0046,0.0017
-0.2954,-1.2364,-0.3378,-0.0237,0.0039,0.0021
-0.2997,-1.2517,-0.3389,-0.0256,0.0047,0.0017
-0.3179,-1.2455,-0.3467,-0.0228,0.0045,0.0015
-0.3095,-1.2499,-0.3268,-0.0238,0.0055,0.0024
-0.2928,-1.2303,-0.3352,-0.0242,0.0049,0.0017
-0.3264,-1.2514,-0.3535,-0.0236,0.0056,0.0018
-0.3015,-1.2359,-0.3318,-0.0240,0.0053,0.0015
-0.2932,-1.2453,-0.3348,-0.0243,0.0051,0.0024
-0.3151,-1.2535,-0.3243,-0.0238,0.0048,0.0012
-0.2985,-1.2355,-0.3282,-0.0237,0.0050,0.0014
-0.3092,-1.2475,-0.3296,-0.0232,0.0050,0.0019
-0.3088,-1.2398,-0.3360,-0.0244,0.0055,0.0018
-0.2861,-1.2443,-0.3460,-0.0240,0.0045,0.0017
-0.3048,-1.2318,-0.3325,-0.0245,0.0049,0.0018
-0.2845,-1.2439,-0.3322,-0.0235,0.0038,0.0020
-0.2939,-1.2641,-0.3386,-0.0237,0.0047,0.0018
-0.3060,-1.2472,-0.3457,-0.0240,0.0047,0.0013
-0.2934,-1.2411,-0.3537,-0.0248,0.0042,0.0014
-0.2990,-1.2440,-0.3402,-0.0237,0.0042,0.0016
-0.2857,-1.2537,-0.3527,-0.0242,0.0048,0.0012
-0.3123,-1.2394,-0.3546,-0.0240,0.0054,0.0017
-0.3075,-1.2275,-0.3284,-0.0233,0.0054,0.0017
-0.3207,-1.2419,-0.3573,-0.0242,0.0051,0.0019
-0.3087,-1.2574,-0.3388,-0.0244,0.0050,0.0013
-0.3150,-1.2493,-0.3337,-0.0249,0.0049,0.0012
-0.3049,-1.2431,-0.3424,-0.0243,0.0055,0.0018
-0.2883,-1.2341,-0.3514,-0.0242,0.0048,0.0023
-0.3022,-1.2404,-0.3432,-0.0245,0.0045,0.0014
-0.3039,-1.2353,-0.3523,-0.0241,0.0043,0.0014
-0.3005,-1.2434,-0.3231,-0.0240,0.0045,0.0019
-0.3034,-1.2373,-0.3319,-0.0241,0.0051,0.0018
-0.2880,-1.2362,-0.3363,-0.0232,0.0034,0.0015
-0.2998,-1.2546,-0.3355,-0.0244,0.0051,0.0021
-0.2978,-1.2576,-0.3503,-0.0234,0.0048,0.0017
-0.2997,-1.2387,-0.3398,-0.0235,0.0054,0.0018
-0.2971,-1.2269,-0.3377,-0.0237,0.0053,0.0014
-0.2966,-1.2469,-0.3398,-0.0239,0.0054,0.0011
-0.2986,-1.2371,-0.3436,-0.0243,0.0053,0.0020
-0.3005,-1.2414,-0.3449,-0.0242,0.0054,0.0009
-0.2941,-1.2387,-0.3467,-0.0238,0.0045,0.0015
-0.2950,-1.2287,-0.3331,-0.0235,0.0046,0.0018
-0.3122,-1.2476,-0.3265,-0.0245,0.0046,0.0015
-0.2772,-1.2333,-0.3415,-0.0229,0.0057,0.0015
-0.3013,-1.2551,-0.3467,-0.0237,0.0060,0.0016
-0.3007,-1.2367,-0.3330,-0.0240,0.0047,0.0017
-0.2848,-1.2532,-0.3446,-0.0246,0.0048,0.0016
-0.3088,-1.2615,-0.3263,-0.0236,0.0059,0.0020
-0.2921,-1.2482,-0.3628,-0.0236,0.0046,0.0018
-0.3122,-1.2392,-0.3125,-0.0232,0.0056,0.0015
-0.2990,-1.2415,-0.3286,-0.0236,0.0055,0.0017
-0.3246,-1.2486,-0.3212,-0.0246,0.0041,0.0013
-0.2871,-1.2409,-0.3370,-0.0242,0.0048,0.0017
-0.3239,-1.2483,-0.3386,-0.0241,0.0047,0.0022
-0.3227,-1.2334,-0.3404,-0.0232,0.0057,0.0010
-0.3132,-1.2530,-0.3459,-0.0233,0.0053,0.0010
-0.3066,-1.2399,-0.3191,-0.0237,0.0050,0.0015
-0.3099,-1.2560,-0.3316,-0.0242,0.0051,0.0017
-0.2897,-1.2441,-0.3299,-0.0239,0.0043,0.0019
-0.3124,-1.2421,-0.3528,-0.0238,0.0044,0.0017
-0.3122,-1.2316,-0.3305,-0.0232,0.0045,0.0016
-0.3229,-1.2456,-0.3461,-0.0238,0.0049,0.0013
-0.3131,-1.2458,-0.3676,-0.0236,0.0050,0.0022
-0.3077,-1.2244,-0.3198,-0.0235,0.0055,0.0015
-0.3111,-1.2503,-0.3433,-0.0239,0.0059,0.0014
-0.3021,-1.2630,-0.3257,-0.0241,0.0051,0.0017
-0.2985,-1.2395,-0.3580,-0.0233,0.0065,0.0015
-0.3055,-1.2362,-0.3307,-0.0236,0.0050,0.0015
-0.2938,-1.2387,-0.3470,-0.0232,0.0048,0.0016
-0.3019,-1.2398,-0.3353,-0.0234,0.0053,0.0013
-0.3232,-1.2377,-0.3312,-0.0237,0.0054,0.0015
-0.3094,-1.2541,-0.3396,-0.0240,0.0049,0.0023
-0.3190,-1.2344,-0.3311,-0.0242,0.0046,0.0017
-0.3083,-1.2503,-0.3433,-0.0233,0.0051,0.0016
-0.3001,-1.2442,-0.3317,-0.0234,0.0041,0.0014
-0.3101,-1.2589,-0.3297,-0.0234,0.0059,0.0014
-0.3237,-1.2458,-0.3386,-0.0240,0.0057,0.0017
-0.2985,-1.2474,-0.3296,-0.0227,0.0049,0.0019
-0.3071,-1.2370,-0.3259,-0.0237,0.0059,0.0017
-0.3003,-1.2422,-0.3424,-0.0244,0.0046,0.0009
-0.3114,-1.2576,-0.3479,-0.0239,0.0048,0.0021
-0.3017,-1.2286,-0.3484,-0.0234,0.0057,0.0012
-0.2852,-1.2336,-0.3188,-0.0238,0.0055,0.0020
-0.3067,-1.2467,-0.3330,-0.0235,0.0044,0.0013
-0.3007,-1.2453,-0.3325,-0.0237,0.0052,0.0021
-0.2853,-1.2406,-0.3363,-0.0241,0.0043,0.0014
-0.3016,-1.2383,-0.3545,-0.0234,0.0046,0.0018
-0.3088,-1.2257,-0.3261,-0.0236,0.0046,0.0016
-0.3007,-1.2409,-0.3293,-0.0246,0.0046,0.0022
-0.3047,-1.2438,-0.3335,-0.0234,0.0052,0.0013
-0.3068,-1.2497,-0.3328,-0.0232,0.0046,0.0016
-0.2999,-1.2487,-0.3372,-0.0240,0.0051,0.0018
-0.3042,-1.2251,-0.3285,-0.0234,0.0046,0.0018
-0.3077,-1.2405,-0.3417,-0.0233,0.0050,0.0022
-0.3001,-1.2405,-0.3384,-0.0232,0.0043,0.0020
-0.2939,-1.2403,-0.3468,-0.0240,0.0047,0.0020
-0.2986,-1.2337,-0.3411,-0.0237,0.0050,0.0017
-0.3028,-1.2353,-0.3555,-0.0237,0.0053,0.0014
-0.2960,-1.2385,-0.3408,-0.0240,0.0056,0.0010
-0.3070,-1.2526,-0.3278,-0.0234,0.0054,0.0011
-0.2992,-1.2457,-0.3401,-0.0232,0.0053,0.0017
-0.3024,-1.2347,-0.3421,-0.0240,0.0058,0.0016
-0.2827,-1.2377,-0.3461,-0.0229,0.0055,0.0015
-0.3088,-1.2565,-0.3367,-0.0245,0.0057,0.0015
-0.3093,-1.2181,-0.3174,-0.0236,0.0043,0.0017
-0.3079,-1.2441,-0.3399,-0.0248,0.0055,0.0017
-0.2869,-1.2457,-0.3467,-0.0242,0.0040,0.0016
-0.3118,-1.2378,-0.3389,-0.0234,0.0049,0.0011
-0.3050,-1.2261,-0.3278,-0.0245,0.0054,0.0013
-0.2953,-1.2448,-0.3345,-0.0234,0.0043,0.0013
-0.3168,-1.2535,-0.3491,-0.0241,0.0050,0.0019
-0.3135,-1.2305,-0.3332,-0.0235,0.0044,0.0012
-0.3106,-1.2380,-0.3387,-0.0240,0.0051,0.0019
-0.2928,-1.2437,-0.3688,-0.0230,0.0046,0.0018
-0.3034,-1.2336,-0.3263,-0.0233,0.0047,0.0016
-0.2967,-1.2617,-0.3547,-0.0242,0.0048,0.0017
-0.3068,-1.2253,-0.3507,-0.0241,0.0049,0.0013
-0.3129,-1.2456,-0.3389,-0.0230,0.0049,0.0018
-0.2984,-1.2387,-0.3362,-0.0233,0.0056,0.0009
-0.3120,-1.2510,-0.3262,-0.0239,0.0049,0.0017
-0.2926,-1.2317,-0.3478,-0.0241,0.0045,0.0013
-0.3040,-1.2468,-0.3381,-0.0234,0.0052,0.0012
-0.3102,-1.2448,-0.3282,-0.0242,0.0046,0.0013
-0.2890,-1.2362,-0.3208,-0.0247,0.0046,0.0017
-0.3125,-1.2354,-0.3281,-0.0233,0.0054,0.0016
-0.3066,-1.2516,-0.3196,-0.0229,0.0054,0.0016
-0.2863,-1.2338,-0.3440,-0.0234,0.0042,0.0016
-0.3102,-1.2488,-0.3330,-0.0230,0.0053,0.0012
-0.2934,-1.2266,-0.3377,-0.0231,0.0055,0.0012
-0.3253,-1.2396,-0.3157,-0.0244,0.0057,0.0013
-0.3014,-1.2396,-0.3289,-0.0240,0.0051,0.0013
-0.3226,-1.2298,-0.3254,-0.0241,0.0056,0.0014
-0.3037,-1.2464,-0.3578,-0.0249,0.0051,0.0016
-0.2972,-1.2448,-0.3222,-0.0235,0.0050,0.0015
-0.2882,-1.2506,-0.3508,-0.0231,0.0049,0.0012
-0.2968,-1.2384,-0.3126,-0.0241,0.0042,0.0013
-0.2936,-1.2333,-0.3296,-0.0244,0.0049,0.0015
-0.3042,-1.2322,-0.3293,-0.0232,0.0046,0.0016
-0.3140,-1.2460,-0.3447,-0.0229,0.0056,0.0017
-0.3024,-1.2455,-0.3391,-0.0237,0.0055,0.0010
-0.2996,-1.2504,-0.3580,-0.0227,0.0048,0.0017
-0.3267,-1.2461,-0.3370,-0.0237,0.0053,0.0016
-0.3111,-1.2464,-0.3490,-0.0242,0.0049,0.0020
-0.3077,-1.2453,-0.3218,-0.0236,0.0061,0.0017
-0.2947,-1.2577,-0.3234,-0.0236,0.0046,0.0018
-0.3165,-1.2346,-0.3303,-0.0242,0.0047,0.0020
-0.3231,-1.2344,-0.3287,-0.0244,0.0048,0.0017
-0.2913,-1.2415,-0.3331,-0.0235,0.0049,0.0018
-0.3196,-1.2560,-0.3372,-0.0233,0.0055,0.0020
-0.3048,-1.2408,-0.3359,-0.0230,0.0056,0.0019
-0.3088,-1.2482,-0.3187,-0.0235,0.0056,0.0016
-0.3017,-1.2616,-0.3447,-0.0236,0.0057,0.0022
-0.3125,-1.2543,-0.3436,-0.0234,0.0058,0.0012
-0.3143,-1.2296,-0.3464,-0.0240,0.0054,0.0013
-0.2836,-1.2445,-0.3333,-0.0244,0.0047,0.0012
-0.3083,-1.2574,-0.3488,-0.0235,0.0047,0.0018
-0.3134,-1.2400,-0.3359,-0.0235,0.0056,0.0018
-0.2917,-1.2507,-0.3369,-0.0244,0.0045,0.0013
-0.3147,-1.2479,-0.3418,-0.0231,0.0053,0.0015
-0.3077,-1.2355,-0.3435,-0.0234,0.0048,0.0015
-0.2891,-1.2448,-0.3388,-0.0229,0.0043,0.0015
-0.3047,-1.2351,-0.3256,-0.0230,0.0045,0.0020
-0.3032,-1.2276,-0.3465,-0.0237,0.0050,0.0015
